sector,reporter,partner,reporter_code,partner_code,value,year,flow
energy,USA,Guatemala,842,320,2414382820.2563634,2022,export
energy,USA,Guinea,842,324,199686727.7851133,2022,export
energy,USA,Honduras,842,340,12385191467.527954,2022,export
energy,USA,"China, Hong Kong SAR",842,344,43403657282.4386,2022,export
energy,USA,Iceland,842,352,238878885.73997733,2022,export
energy,USA,Iraq,842,368,1110419990.0577457,2022,export
energy,USA,Italy,842,380,15056177660.87289,2022,export
energy,USA,Jamaica,842,388,4451881287.207679,2022,export
energy,USA,Jordan,842,400,1570261140.1910617,2022,export
energy,USA,Kuwait,842,414,5707755993.765166,2022,export
energy,USA,"China, Macao SAR",842,446,246772259.9749613,2022,export
energy,USA,Malaysia,842,458,20333193211.511395,2022,export
energy,USA,Malta,842,470,147936494.68458012,2022,export
energy,USA,Mexico,842,484,531285799682.4209,2022,export
energy,USA,"Other Asia, nes",842,490,15394366202.709442,2022,export
energy,USA,Mongolia,842,496,108413900.21357886,2022,export
energy,USA,Morocco,842,504,3313039963.0158434,2022,export
energy,USA,Namibia,842,516,151788107.27498654,2022,export
energy,USA,Nepal,842,524,232392259.69607794,2022,export
energy,USA,Marshall Isds,842,584,166304744.38671067,2022,export
energy,USA,Pakistan,842,586,3645776345.8267694,2022,export
energy,USA,Portugal,842,620,1210971987.5178485,2022,export
energy,USA,Qatar,842,634,2534386410.600886,2022,export
energy,USA,Romania,842,642,1415154746.2215903,2022,export
energy,USA,Saint Kitts and Nevis,842,659,87182204.29433234,2022,export
energy,USA,Saint Lucia,842,662,1145264875.9431942,2022,export
energy,USA,Saint Vincent and the Grenadines,842,670,236000264.425011,2022,export
energy,USA,Saudi Arabia,842,682,13159981881.050045,2022,export
energy,USA,Senegal,842,686,179780780.5427644,2022,export
energy,USA,Serbia,842,688,387848910.328715,2022,export
energy,USA,Spain,842,724,6260385302.727411,2022,export
energy,USA,Suriname,842,740,478299905.8120356,2022,export
energy,USA,Switzerland,842,757,56077730284.83576,2022,export
energy,USA,Togo,842,768,418971886.51103026,2022,export
energy,USA,Trinidad and Tobago,842,780,4935460494.495416,2022,export
energy,USA,Türkiye,842,792,9659470433.110987,2022,export
energy,USA,Ukraine,842,804,1945074055.2330413,2022,export
energy,USA,United Kingdom,842,826,107274546161.97198,2022,export
energy,USA,Uruguay,842,858,3089320354.248175,2022,export
energy,USA,Yemen,842,887,129403805.31484306,2022,export
energy,USA,Zambia,842,894,162967231.30009562,2022,export
machinery,Australia,Belgium,36,56,884836941.3381437,2022,export
machinery,Australia,Sri Lanka,36,144,65583888.12341263,2022,export
machinery,Australia,Israel,36,376,73214464.94145481,2022,export
machinery,Australia,Kenya,36,404,142394078.92382446,2022,export
machinery,Australia,Rep. of Korea,36,410,24781586791.121593,2022,export
machinery,Australia,Malaysia,36,458,4608266425.630659,2022,export
machinery,Australia,"Other Asia, nes",36,490,22899847394.81043,2022,export
machinery,Australia,Mozambique,36,508,764883172.1809494,2022,export
machinery,Australia,Peru,36,604,158669326.9761807,2022,export
machinery,Australia,Slovenia,36,705,173095241.75533238,2022,export
machinery,Australia,Spain,36,724,1028305689.5332509,2022,export
machinery,Australia,Sudan,36,729,94152661.18296991,2022,export
machinery,Australia,Switzerland,36,757,2566940144.609213,2022,export
machinery,Australia,United Arab Emirates,36,784,1608510862.6950397,2022,export
machinery,Australia,Egypt,36,818,331247026.9360971,2022,export
machinery,Australia,Bunkers,36,837,2726369461.877796,2022,export
machinery,Australia,"Areas, nes",36,899,92780938859.00313,2022,export
machinery,Brazil,Argentina,76,32,3305710566.766196,2022,export
machinery,Brazil,Bangladesh,76,50,3456303064.3023977,2022,export
machinery,Brazil,Cameroon,76,120,165482179.48595208,2022,export
machinery,Brazil,Chile,76,152,4961611862.197835,2022,export
machinery,Brazil,Denmark,76,208,537642318.181904,2022,export
machinery,Brazil,France,76,251,3105708398.6701274,2022,export
machinery,Brazil,Georgia,76,268,448484182.0101798,2022,export
machinery,Brazil,Gambia,76,270,108619330.98611903,2022,export
machinery,Brazil,Ghana,76,288,391950920.19932365,2022,export
machinery,Brazil,Gibraltar,76,292,97409723.31905532,2022,export
machinery,Brazil,Greece,76,300,304751889.5898032,2022,export
machinery,Brazil,Iceland,76,352,427512885.704903,2022,export
machinery,Brazil,Ireland,76,372,455158601.50771636,2022,export
machinery,Brazil,Israel,76,376,2756548089.0160985,2022,export
machinery,Brazil,Italy,76,380,7773745505.589636,2022,export
machinery,Brazil,Jamaica,76,388,179649696.18889484,2022,export
machinery,Brazil,Jordan,76,400,421401569.2169861,2022,export
machinery,Brazil,Kuwait,76,414,393842414.7574563,2022,export
machinery,Brazil,Liberia,76,430,761897508.8841568,2022,export
machinery,Brazil,Libya,76,434,406260097.21907365,2022,export
machinery,Brazil,Mauritania,76,478,214219034.15415877,2022,export
machinery,Brazil,Mexico,76,484,5505648985.888485,2022,export
machinery,Brazil,Oman,76,512,613196495.1051875,2022,export
machinery,Brazil,New Zealand,76,554,162014627.57779816,2022,export
machinery,Brazil,Nicaragua,76,558,57563865.46872611,2022,export
machinery,Brazil,Peru,76,604,1613117743.297628,2022,export
machinery,Brazil,Philippines,76,608,2338021651.03262,2022,export
machinery,Brazil,Romania,76,642,446252575.49558264,2022,export
machinery,Brazil,Russian Federation,76,643,1353171385.9111547,2022,export
machinery,Brazil,Saudi Arabia,76,682,4950082273.081052,2022,export
machinery,Brazil,Senegal,76,686,367300106.1808992,2022,export
machinery,Brazil,India,76,699,9592561990.162603,2022,export
machinery,Brazil,Singapore,76,702,12337923688.32874,2022,export
machinery,Brazil,Viet Nam,76,704,1065906594.5122881,2022,export
machinery,Brazil,South Africa,76,710,2656460682.7208343,2022,export
machinery,Brazil,Thailand,76,764,784569702.5377119,2022,export
machinery,Brazil,Türkiye,76,792,2048728926.6713345,2022,export
machinery,Brazil,United Kingdom,76,826,6101984173.828225,2022,export
machinery,Brazil,Uruguay,76,858,2048186499.374539,2022,export
machinery,Canada,Bahamas,124,44,60317065.45867432,2022,export
machinery,Canada,Brazil,124,76,3841402547.864894,2022,export
machinery,Canada,Chile,124,152,571636909.3899616,2022,export
machinery,Canada,China,124,156,17206812953.803066,2022,export
machinery,Canada,Costa Rica,124,188,336582847.055886,2022,export
machinery,Canada,Cuba,124,192,308956218.4694422,2022,export
machinery,Canada,Finland,124,246,336729357.15862656,2022,export
machinery,Canada,France,124,251,757315570.439299,2022,export
machinery,Canada,Germany,124,276,4740525710.220524,2022,export
machinery,Canada,Greece,124,300,179042517.27703056,2022,export
machinery,Canada,Indonesia,124,360,3172959879.719708,2022,export
machinery,Canada,Iraq,124,368,100802308.89788842,2022,export
machinery,Canada,Italy,124,380,1319551944.5459473,2022,export
machinery,Canada,Malta,124,470,1162913764.3889387,2022,export
machinery,Canada,Mexico,124,484,6988541690.155416,2022,export
machinery,Canada,Bonaire,124,535,117292246.17357674,2022,export
machinery,Canada,New Zealand,124,554,392209209.78571105,2022,export
machinery,Canada,Nigeria,124,566,460645531.4434537,2022,export
machinery,Canada,Norway,124,579,2755288257.550704,2022,export
machinery,Canada,Panama,124,591,400005751.3293309,2022,export
machinery,Canada,Peru,124,604,410060127.71302754,2022,export
machinery,Canada,Philippines,124,608,932545450.8763089,2022,export
machinery,Canada,Poland,124,616,499328414.52794045,2022,export
machinery,Canada,Saudi Arabia,124,682,1011029189.344764,2022,export
machinery,Canada,India,124,699,3101112822.661549,2022,export
machinery,Canada,South Africa,124,710,241678574.10257676,2022,export
machinery,Canada,Sweden,124,752,492112515.0657603,2022,export
machinery,Canada,Switzerland,124,757,3489789486.668923,2022,export
machinery,Canada,Trinidad and Tobago,124,780,176826482.86558172,2022,export
machinery,Canada,United Arab Emirates,124,784,1229150872.645391,2022,export
machinery,Canada,Tunisia,124,788,133481273.54262477,2022,export
machinery,Canada,Türkiye,124,792,201977565.29158193,2022,export
machinery,Canada,USA,124,842,391185487703.4719,2022,export
machinery,Canada,Uruguay,124,858,141469162.19475502,2022,export
machinery,China,Afghanistan,156,4,1665672837.5249684,2022,export
machinery,China,Albania,156,8,1102212036.5967598,2022,export
machinery,China,Angola,156,24,7881823289.98766,2022,export
machinery,China,Azerbaijan,156,31,2224181972.7449255,2022,export
machinery,China,Bahamas,156,44,197506745.22297305,2022,export
machinery,China,Armenia,156,51,557244159.6754787,2022,export
machinery,China,Barbados,156,52,459801202.4434194,2022,export
machinery,China,Belgium,156,56,52693443163.11104,2022,export
machinery,China,Bhutan,156,64,134952962.5038992,2022,export
machinery,China,Bolivia (Plurinational State of),156,68,1606837344.586631,2022,export
machinery,China,Bosnia Herzegovina,156,70,165264931.85911697,2022,export
machinery,China,Botswana,156,72,122905474.31334347,2022,export
machinery,China,Belize,156,84,389299634.48285526,2022,export
machinery,China,Br. Virgin Isds,156,92,109130569.8067395,2022,export
machinery,China,Burundi,156,108,207137103.48734525,2022,export
machinery,China,Canada,156,124,54563608779.34196,2022,export
machinery,China,Chad,156,148,478713736.9280467,2022,export
machinery,China,Chile,156,152,57678995766.02269,2022,export
machinery,China,Cuba,156,192,677946596.5010748,2022,export
machinery,China,Czechia,156,203,15475560517.509396,2022,export
machinery,China,Ecuador,156,218,7928369382.537713,2022,export
machinery,China,El Salvador,156,222,2593584717.518602,2022,export
machinery,China,Eritrea,156,232,358768267.41412574,2022,export
machinery,China,Fiji,156,242,188607250.19078612,2022,export
machinery,China,France,156,251,139857517680.28796,2022,export
machinery,China,Gabon,156,266,744987102.141334,2022,export
machinery,China,Georgia,156,268,3208418912.223546,2022,export
machinery,China,Guinea,156,324,1147200323.834749,2022,export
machinery,China,Haiti,156,332,1768813952.6362634,2022,export
machinery,China,Indonesia,156,360,127693020335.7403,2022,export
machinery,China,Jamaica,156,388,693118535.7655845,2022,export
machinery,China,Japan,156,392,311680878176.433,2022,export
machinery,China,Kenya,156,404,23749594304.631992,2022,export
machinery,China,Kyrgyzstan,156,417,23956040862.821835,2022,export
machinery,China,Lebanon,156,422,2229194295.9294,2022,export
machinery,China,Lithuania,156,440,2911963630.382659,2022,export
machinery,China,Mali,156,466,1501326825.7540612,2022,export
machinery,China,Mauritius,156,480,2949527754.9268346,2022,export
machinery,China,Rep. of Moldova,156,498,529756119.3507226,2022,export
machinery,China,Mozambique,156,508,2802484207.7553525,2022,export
machinery,China,New Zealand,156,554,8953484888.558052,2022,export
machinery,China,Nicaragua,156,558,1499485569.677867,2022,export
machinery,China,Norway,156,579,15022698008.950228,2022,export
machinery,China,Marshall Isds,156,584,2748528735.0211353,2022,export
machinery,China,Papua New Guinea,156,598,3440074070.467835,2022,export
machinery,China,Poland,156,616,106746279107.15704,2022,export
machinery,China,Portugal,156,620,7158611881.265841,2022,export
machinery,China,Romania,156,642,7030391946.584756,2022,export
machinery,China,Russian Federation,156,643,117922591378.91345,2022,export
machinery,China,Saudi Arabia,156,682,95899540679.6923,2022,export
machinery,China,Sierra Leone,156,694,887909205.475534,2022,export
machinery,China,Slovakia,156,703,5916907815.691513,2022,export
machinery,China,Viet Nam,156,704,59706876613.6513,2022,export
machinery,China,South Africa,156,710,20450963401.07516,2022,export
machinery,China,Zimbabwe,156,716,1422696331.940205,2022,export
machinery,China,South Sudan,156,728,298637882.353065,2022,export
machinery,China,Sudan,156,729,6113396372.057345,2022,export
machinery,China,Suriname,156,740,435340317.786873,2022,export
machinery,China,Switzerland,156,757,17526006822.867237,2022,export
machinery,China,Syria,156,760,937349630.6024334,2022,export
machinery,China,Tajikistan,156,762,3077096167.0139003,2022,export
machinery,China,Trinidad and Tobago,156,780,701364096.9779505,2022,export
machinery,China,Ukraine,156,804,3675252140.702527,2022,export
machinery,China,USA,156,842,1306841862702.3748,2022,export
machinery,China,Uruguay,156,858,2442628866.259836,2022,export
machinery,China,Yemen,156,887,6438082452.66051,2022,export
machinery,China,Zambia,156,894,1904289844.4822872,2022,export
machinery,France,Angola,251,24,405643436.1284829,2022,export
machinery,France,Azerbaijan,251,31,176439255.37854823,2022,export
machinery,France,Brazil,251,76,4329807249.24532,2022,export
machinery,France,Cameroon,251,120,518135780.78925246,2022,export
machinery,France,China,251,156,36369406609.505554,2022,export
machinery,France,Colombia,251,170,513567477.9884201,2022,export
machinery,France,Czechia,251,203,6293197163.339846,2022,export
machinery,France,Denmark,251,208,1512815228.0616534,2022,export
machinery,France,Gabon,251,266,361734409.20885617,2022,export
machinery,France,Georgia,251,268,103020628.70410027,2022,export
machinery,France,Germany,251,276,74818053119.53868,2022,export
machinery,France,Gibraltar,251,292,784972832.438354,2022,export
machinery,France,Guinea,251,324,112101124.04850179,2022,export
machinery,France,"China, Hong Kong SAR",251,344,2339700943.1136856,2022,export
machinery,France,Hungary,251,348,7564549208.60858,2022,export
machinery,France,Iceland,251,352,500386969.52573663,2022,export
machinery,France,Iran,251,364,150930524.77355388,2022,export
machinery,France,Japan,251,392,4100853163.08258,2022,export
machinery,France,Kenya,251,404,77747195.60195981,2022,export
machinery,France,Rep. of Korea,251,410,5823544895.944739,2022,export
machinery,France,Lebanon,251,422,402579014.95745957,2022,export
machinery,France,Libya,251,434,74926054.43658555,2022,export
machinery,France,"China, Macao SAR",251,446,513484479.3081018,2022,export
machinery,France,Malaysia,251,458,1398522759.5666447,2022,export
machinery,France,Malta,251,470,276584929.41744477,2022,export
machinery,France,Mauritius,251,480,355322399.7114712,2022,export
machinery,France,Mexico,251,484,6167083076.395413,2022,export
machinery,France,Rep. of Moldova,251,498,138839816.67307246,2022,export
machinery,France,Morocco,251,504,4039827632.8689322,2022,export
machinery,France,Norway,251,579,2185874608.911258,2022,export
machinery,France,Pakistan,251,586,280674656.49905324,2022,export
machinery,France,Peru,251,604,274640912.34013647,2022,export
machinery,France,Philippines,251,608,1422888826.4578638,2022,export
machinery,France,Portugal,251,620,2999380404.6630387,2022,export
machinery,France,Qatar,251,634,1528383123.9708176,2022,export
machinery,France,Saudi Arabia,251,682,1982818599.5198622,2022,export
machinery,France,Thailand,251,764,1870839783.6788175,2022,export
machinery,France,Türkiye,251,792,13455604882.26487,2022,export
machinery,France,Ukraine,251,804,332291850.66205657,2022,export
machinery,France,Special Categories,251,839,4911904735.22437,2022,export
machinery,France,USA,251,842,51068883368.64275,2022,export
machinery,France,Burkina Faso,251,854,328762143.9093652,2022,export
machinery,Germany,Albania,276,8,606694972.3406186,2022,export
machinery,Germany,Angola,276,24,231614394.02103132,2022,export
machinery,Germany,Azerbaijan,276,31,885891193.3349588,2022,export
machinery,Germany,Armenia,276,51,592794304.9196876,2022,export
machinery,Germany,Belgium,276,56,25131104387.894882,2022,export
machinery,Germany,Brazil,276,76,33148391322.407143,2022,export
machinery,Germany,Belarus,276,112,1418116194.1297617,2022,export
machinery,Germany,Cambodia,276,116,103845131.00034374,2022,export
machinery,Germany,Chile,276,152,4977482129.887082,2022,export
machinery,Germany,Dem. Rep. of the Congo,276,180,211825028.5334202,2022,export
machinery,Germany,Croatia,276,191,9467269582.195198,2022,export
machinery,Germany,Cuba,276,192,478758007.5048921,2022,export
machinery,Germany,Dominican Rep.,276,214,200269835.30565158,2022,export
machinery,Germany,Estonia,276,233,7143209718.644683,2022,export
